timestamp,student_id,attention_status,speech_status,speech_metric_ppm,speech_metric_coherence,speech_metric_prosody_label
2025-10-13T09:36:06.324746,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,91.9,0.08,SURPRISED
2025-10-13T09:36:17.180809,estudiante_04,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:36:20.885515,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:36:25.085031,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:36:34.777735,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:36:37.478221,estudiante_02,SIN ATENCION VISUAL,HABLA FLUIDA,123.5,0.87,ANGRY
2025-10-13T09:36:52.462674,estudiante_01,ATENTO,HABLA FLUIDA,141.3,0.72,SAD
2025-10-13T09:36:58.991249,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:36:59.112232,estudiante_01,ATENTO,HABLA FLUIDA,145.0,0.78,HAPPY
2025-10-13T09:37:07.680634,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:37:13.932317,estudiante_04,OJOS CERRADOS,LENGUAJE DESESTRUCTURADO,110.9,0.03,CALM
2025-10-13T09:37:14.141137,estudiante_01,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:37:24.241290,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,145.7,0.8,FEARFUL
2025-10-13T09:37:28.609567,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:37:32.213451,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:37:32.851684,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:37:35.519061,estudiante_01,ATENTO,HABLA FLUIDA,149.5,0.93,FEARFUL
2025-10-13T09:37:44.549745,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,117.5,0.7,SURPRISED
2025-10-13T09:37:52.055510,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,106.9,0.32,ANGRY
2025-10-13T09:37:59.242521,estudiante_02,ATENTO,DIFICULTAD DE FORMULACIÓN,108.0,0.68,CALM
2025-10-13T09:37:59.706962,estudiante_01,ATENTO,HABLA FLUIDA,135.1,0.91,HAPPY
2025-10-13T09:38:03.246466,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:38:12.111538,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,89.5,0.07,ANGRY
2025-10-13T09:38:21.668367,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:38:27.812635,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:38:28.038007,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:38:29.741997,estudiante_01,OJOS CERRADOS,HABLA FLUIDA,140.5,0.79,ANGRY
2025-10-13T09:38:30.805350,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:38:32.650170,estudiante_03,ATENTO,HABLA FLUIDA,127.7,0.72,FEARFUL
2025-10-13T09:38:40.717652,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,85.5,0.33,ANGRY
2025-10-13T09:38:40.895619,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:38:59.405814,estudiante_03,OJOS CERRADOS,HABLA MUY CORTA,139.7,0.1,HAPPY
2025-10-13T09:39:07.291319,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:39:22.377067,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:39:27.675931,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,113.8,0.07,SURPRISED
2025-10-13T09:39:27.883801,estudiante_03,ATENTO,HABLA FLUIDA,157.1,0.86,ANGRY
2025-10-13T09:39:50.172889,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:39:51.945498,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:40:00.383660,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:40:02.170346,estudiante_01,ATENTO,HABLA FLUIDA,137.3,0.78,SURPRISED
2025-10-13T09:40:07.081167,estudiante_02,DISTRACCION,DIFICULTAD DE FORMULACIÓN,117.7,0.85,NEUTRAL
2025-10-13T09:40:10.767842,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,92.7,0.07,FEARFUL
2025-10-13T09:40:11.383956,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:40:11.897538,estudiante_01,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:40:16.920025,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:40:19.161804,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:40:25.809232,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:40:26.722875,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:40:33.618888,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,80.7,0.74,ANGRY
2025-10-13T09:40:48.557232,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,117.3,0.31,CALM
2025-10-13T09:40:50.543884,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:40:53.894369,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:40:58.090665,estudiante_01,ATENTO,HABLA LENTA,73.0,0.14,HAPPY
2025-10-13T09:41:05.959451,estudiante_03,ATENTO,HABLA MUY CORTA,90.7,0.44,DISGUST
2025-10-13T09:41:29.595802,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FORMULACIÓN,95.8,0.86,NEUTRAL
2025-10-13T09:41:33.660960,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:41:35.611989,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:41:47.699995,estudiante_02,DISTRACCION,DIFICULTAD DE FLUIDEZ,147.0,0.7,FEARFUL
2025-10-13T09:41:54.603373,estudiante_03,OJOS CERRADOS,HABLA MUY CORTA,106.9,0.27,DISGUST
2025-10-13T09:41:54.753391,estudiante_04,DISTRACCION,HABLA LENTA,82.9,0.7,NEUTRAL
2025-10-13T09:41:55.006968,estudiante_04,SIN ATENCION VISUAL,HABLA FLUIDA,133.9,0.78,HAPPY
2025-10-13T09:42:00.053959,estudiante_03,SIN ATENCION VISUAL,HABLA MUY CORTA,126.2,0.77,SAD
2025-10-13T09:42:09.212918,estudiante_03,ATENTO,DIFICULTAD DE FLUIDEZ,115.0,0.31,NEUTRAL
2025-10-13T09:42:29.212810,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,83.9,0.04,FEARFUL
2025-10-13T09:42:32.873972,estudiante_02,DISTRACCION,HABLA LENTA,85.5,0.84,FEARFUL
2025-10-13T09:42:41.751713,estudiante_03,ATENTO,HABLA FLUIDA,158.8,0.81,HAPPY
2025-10-13T09:42:42.780171,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:42:46.855526,estudiante_01,ATENTO,HABLA FLUIDA,133.2,0.83,NEUTRAL
2025-10-13T09:42:53.797410,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:43:04.355602,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:43:06.286819,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,117.9,0.77,SURPRISED
2025-10-13T09:43:08.188541,estudiante_03,OJOS CERRADOS,HABLA MUY CORTA,96.6,0.23,HAPPY
2025-10-13T09:43:08.665847,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,149.6,0.15,FEARFUL
2025-10-13T09:43:09.450278,estudiante_02,OJOS CERRADOS,HABLA MUY CORTA,101.0,0.83,HAPPY
2025-10-13T09:43:16.624040,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:43:18.764152,estudiante_02,DISTRACCION,HABLA MUY CORTA,129.8,0.65,SAD
2025-10-13T09:43:19.498023,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:43:23.155330,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,84.8,0.86,HAPPY
2025-10-13T09:43:23.637156,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:43:35.982119,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:43:36.382208,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:43:40.092720,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:43:44.059842,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,83.0,0.3,CALM
2025-10-13T09:43:45.027841,estudiante_02,DISTRACCION,LENGUAJE DESESTRUCTURADO,108.5,0.06,HAPPY
2025-10-13T09:43:51.746611,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:43:53.670363,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:43:57.790328,estudiante_01,ATENTO,HABLA FLUIDA,136.2,0.83,ANGRY
2025-10-13T09:44:06.288040,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:44:22.941600,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:44:38.358709,estudiante_03,ATENTO,HABLA FLUIDA,120.2,0.89,HAPPY
2025-10-13T09:44:53.801976,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:45:01.642673,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,132.9,0.09,DISGUST
2025-10-13T09:45:01.789744,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:45:03.828724,estudiante_02,DISTRACCION,HABLA LENTA,76.2,0.02,SURPRISED
2025-10-13T09:45:10.595377,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:45:36.804004,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,141.6,0.19,FEARFUL
2025-10-13T09:45:41.263648,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,116.4,0.06,ANGRY
2025-10-13T09:45:58.079361,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:46:01.571826,estudiante_01,ATENTO,HABLA FLUIDA,157.7,0.85,HAPPY
2025-10-13T09:46:01.839382,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:46:24.866226,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:46:36.572320,estudiante_01,ATENTO,HABLA FLUIDA,159.4,0.92,NEUTRAL
2025-10-13T09:46:42.213321,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:46:50.855624,estudiante_01,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:46:56.056068,estudiante_01,ATENTO,HABLA FLUIDA,120.4,0.87,CALM
2025-10-13T09:47:00.409967,estudiante_01,ATENTO,HABLA FLUIDA,139.8,0.9,DISGUST
2025-10-13T09:47:00.614372,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:47:19.560696,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:47:25.205882,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:47:25.951976,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,120.0,0.28,FEARFUL
2025-10-13T09:47:34.544877,estudiante_04,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,143.5,0.1,ANGRY
2025-10-13T09:47:35.325151,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:47:40.486737,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:47:45.069428,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:47:46.290242,estudiante_03,OJOS CERRADOS,HABLA LENTA,95.5,0.82,SURPRISED
2025-10-13T09:47:48.736003,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,119.4,0.34,SURPRISED
2025-10-13T09:47:51.106113,estudiante_03,ATENTO,HABLA LENTA,92.7,0.9,SAD
2025-10-13T09:47:51.566307,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,121.6,0.09,HAPPY
2025-10-13T09:47:55.286519,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,128.8,0.61,NEUTRAL
2025-10-13T09:47:58.355356,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:47:59.874316,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:48:05.572109,estudiante_04,DISTRACCION,HABLA LENTA,91.4,0.47,SURPRISED
2025-10-13T09:48:10.794125,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:48:37.041009,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:48:37.370333,estudiante_03,OJOS CERRADOS,HABLA LENTA,73.8,0.75,ANGRY
2025-10-13T09:48:40.593992,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:48:50.019189,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:48:50.256520,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:48:50.487442,estudiante_03,ATENTO,HABLA LENTA,70.0,0.46,ANGRY
2025-10-13T09:49:04.576569,estudiante_03,ATENTO,HABLA LENTA,92.8,0.71,HAPPY
2025-10-13T09:49:08.806617,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FORMULACIÓN,100.0,0.15,CALM
2025-10-13T09:49:18.819904,estudiante_01,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:49:22.737984,estudiante_03,ATENTO,DIFICULTAD DE FLUIDEZ,142.0,0.69,DISGUST
2025-10-13T09:49:33.687910,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:49:35.184813,estudiante_04,OJOS CERRADOS,LENGUAJE DESESTRUCTURADO,96.7,0.05,SAD
2025-10-13T09:49:36.650603,estudiante_01,ATENTO,HABLA FLUIDA,128.3,0.8,NEUTRAL
2025-10-13T09:49:37.360625,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:49:41.306129,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,98.3,0.85,HAPPY
2025-10-13T09:49:51.863918,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:50:02.743134,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,107.5,0.28,ANGRY
2025-10-13T09:50:31.936922,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:50:38.841132,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:50:44.014109,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:50:54.539026,estudiante_01,ATENTO,HABLA FLUIDA,146.1,0.77,HAPPY
2025-10-13T09:50:55.624998,estudiante_03,OJOS CERRADOS,HABLA LENTA,89.2,0.76,DISGUST
2025-10-13T09:51:04.808314,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,97.8,0.72,HAPPY
2025-10-13T09:51:06.526306,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:51:10.983701,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:51:12.102600,estudiante_03,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:51:17.565815,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:51:19.623886,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,94.3,0.67,ANGRY
2025-10-13T09:51:21.364992,estudiante_02,ATENTO,HABLA LENTA,70.4,0.73,SURPRISED
2025-10-13T09:51:24.391050,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:51:29.566414,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FORMULACIÓN,142.7,0.3,DISGUST
2025-10-13T09:51:29.992906,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:51:56.168630,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:51:59.338300,estudiante_01,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:52:09.803345,estudiante_01,ATENTO,DIFICULTAD DE FLUIDEZ,130.6,0.78,ANGRY
2025-10-13T09:52:10.834710,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,95.2,0.09,DISGUST
2025-10-13T09:52:11.723478,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:52:35.833252,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:52:45.447960,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:52:47.000201,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:53:04.511473,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:53:08.881611,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:53:18.918054,estudiante_01,ATENTO,HABLA FLUIDA,149.1,0.94,SURPRISED
2025-10-13T09:53:26.572565,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:53:41.655808,estudiante_02,DISTRACCION,LENGUAJE DESESTRUCTURADO,112.0,0.07,CALM
2025-10-13T09:53:48.759559,estudiante_01,SIN ATENCION VISUAL,HABLA MUY CORTA,111.0,0.07,FEARFUL
2025-10-13T09:53:49.988551,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:53:50.106579,estudiante_01,SIN ATENCION VISUAL,HABLA FLUIDA,132.4,0.81,CALM
2025-10-13T09:54:26.944911,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:54:52.627137,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:54:54.518799,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:55:09.616821,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,135.8,0.5,SURPRISED
2025-10-13T09:55:32.271469,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:55:37.368904,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:55:42.617565,estudiante_02,DISTRACCION,HABLA FLUIDA,133.5,0.85,ANGRY
2025-10-13T09:55:45.658977,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,120.2,0.09,SURPRISED
2025-10-13T09:55:50.831109,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,136.1,0.05,FEARFUL
2025-10-13T09:55:54.507120,estudiante_01,ATENTO,HABLA FLUIDA,150.9,0.75,SAD
2025-10-13T09:55:59.492006,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,135.0,0.91,ANGRY
2025-10-13T09:56:03.943006,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:56:04.748386,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:56:21.654871,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:56:24.782715,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,97.8,0.05,SAD
2025-10-13T09:56:36.186892,estudiante_02,OJOS CERRADOS,HABLA LENTA,73.2,0.66,NEUTRAL
2025-10-13T09:56:53.090159,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:57:05.978220,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:57:19.793337,estudiante_03,ATENTO,HABLA LENTA,94.7,0.24,NEUTRAL
2025-10-13T09:57:21.153776,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,89.3,0.62,FEARFUL
2025-10-13T09:57:29.918543,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:57:44.764051,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:57:44.935063,estudiante_01,DISTRACCION,HABLA FLUIDA,129.0,0.94,ANGRY
2025-10-13T09:57:46.464449,estudiante_02,DISTRACCION,HABLA MUY CORTA,92.2,0.35,SAD
2025-10-13T09:57:54.702344,estudiante_03,ATENTO,DIFICULTAD DE FLUIDEZ,137.1,0.16,CALM
2025-10-13T09:57:57.897634,estudiante_04,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:57:58.358558,estudiante_01,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T09:58:20.772033,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:58:29.657015,estudiante_04,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:58:39.375468,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,103.9,0.04,FEARFUL
2025-10-13T09:58:44.334271,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:58:46.714563,estudiante_02,DISTRACCION,HABLA MUY CORTA,148.0,0.5,NEUTRAL
2025-10-13T09:58:48.328558,estudiante_03,ATENTO,HABLA LENTA,94.5,0.16,CALM
2025-10-13T09:58:52.363608,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T09:58:52.848829,estudiante_04,OJOS CERRADOS,HABLA FLUIDA,131.1,0.84,CALM
2025-10-13T09:58:55.021941,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,117.3,0.12,HAPPY
2025-10-13T09:59:03.126564,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,88.9,0.06,NEUTRAL
2025-10-13T09:59:13.383817,estudiante_03,ATENTO,HABLA LENTA,73.9,0.56,ANGRY
2025-10-13T09:59:16.224405,estudiante_01,ATENTO,HABLA FLUIDA,128.9,0.93,ANGRY
2025-10-13T09:59:31.963228,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:59:42.811740,estudiante_04,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T09:59:45.022603,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:59:47.527019,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T09:59:47.988711,estudiante_01,ATENTO,HABLA FLUIDA,133.8,0.95,SURPRISED
2025-10-13T09:59:56.013862,estudiante_03,OJOS CERRADOS,HABLA LENTA,96.2,0.05,NEUTRAL
2025-10-13T09:59:59.228709,estudiante_03,OJOS CERRADOS,HABLA LENTA,92.7,0.71,CALM
2025-10-13T10:00:17.628820,estudiante_04,ATENTO,ESCUCHANDO...,,,
2025-10-13T10:00:17.675655,estudiante_01,ATENTO,HABLA FLUIDA,149.7,0.86,CALM
2025-10-13T10:00:30.232872,estudiante_03,ATENTO,HABLA LENTA,70.6,0.9,SURPRISED
2025-10-13T10:00:42.648934,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T10:00:46.024961,estudiante_01,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T10:00:46.637646,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T10:00:47.131920,estudiante_01,ATENTO,HABLA LENTA,84.1,0.5,SAD
2025-10-13T10:00:48.950063,estudiante_01,DISTRACCION,HABLA FLUIDA,159.3,0.84,FEARFUL
2025-10-13T10:00:54.180554,estudiante_04,DISTRACCION,HABLA FLUIDA,157.6,0.93,DISGUST
2025-10-13T10:00:57.065393,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T10:01:03.392252,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-13T10:01:19.973994,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,141.9,0.06,HAPPY
2025-10-13T10:01:25.943276,estudiante_03,ATENTO,HABLA FLUIDA,140.4,0.72,NEUTRAL
2025-10-13T10:01:29.116922,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,72.4,0.85,SURPRISED
2025-10-13T10:01:36.759249,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T10:01:38.854299,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T10:01:48.333852,estudiante_01,ATENTO,HABLA FLUIDA,144.1,0.89,SAD
2025-10-13T10:01:49.471004,estudiante_03,DISTRACCION,HABLA LENTA,84.1,0.52,SAD
2025-10-13T10:02:00.291293,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FLUIDEZ,93.9,0.08,HAPPY
2025-10-13T10:02:08.335036,estudiante_01,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T10:02:14.822924,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T10:02:15.490431,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,106.3,0.05,ANGRY
2025-10-13T10:02:18.896141,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T10:02:21.347407,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T10:02:22.207911,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,127.2,0.2,ANGRY
2025-10-13T10:02:27.481869,estudiante_02,SIN ATENCION VISUAL,HABLA LENTA,84.4,0.09,HAPPY
2025-10-13T10:02:42.470596,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T10:02:43.800505,estudiante_04,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,145.6,0.29,DISGUST
2025-10-13T10:03:02.275921,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T10:03:02.996482,estudiante_03,DISTRACCION,DIFICULTAD DE FORMULACIÓN,117.2,0.12,SAD
2025-10-13T10:03:04.019530,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-13T10:03:06.540551,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-13T10:03:21.692682,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-13T10:03:22.634257,estudiante_02,OJOS CERRADOS,HABLA LENTA,86.7,0.44,DISGUST
2025-10-13T10:03:28.113369,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FLUIDEZ,83.8,0.22,SURPRISED
2025-10-13T10:03:30.088798,estudiante_02,ATENTO,HABLA MUY CORTA,129.5,0.53,SURPRISED
2025-10-13T10:03:43.210694,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,140.7,0.06,FEARFUL
2025-10-13T10:03:46.582864,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T10:03:49.262287,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,115.0,0.69,NEUTRAL
2025-10-13T10:03:52.270710,estudiante_01,SIN ATENCION VISUAL,HABLA FLUIDA,157.3,0.88,SURPRISED
2025-10-13T10:03:58.592855,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-13T10:04:06.703971,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,106.4,0.04,CALM
2025-10-13T10:04:14.798314,estudiante_01,ATENTO,HABLA FLUIDA,137.9,0.89,SURPRISED
2025-10-13T10:04:25.662494,estudiante_03,ATENTO,HABLA FLUIDA,136.8,0.78,CALM
